C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_31_835.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_31_835.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_31_835.jpg,0,0,0,2.979108E-07
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_31_905.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_31_905.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_31_905.jpg,0,0,0,1.022168E-06
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_31_972.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_31_972.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_31_972.jpg,0,0,0,4.17237E-06
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_041.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_041.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_041.jpg,0,0,0,1.027645E-05
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_109.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_109.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_109.jpg,0,0,0,5.051473E-06
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_177.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_177.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_177.jpg,0,0,0,5.99111E-06
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_247.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_247.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_247.jpg,0,0,0,7.153712E-06
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_315.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_315.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_315.jpg,0,0,0,3.719181E-07
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_385.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_385.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_385.jpg,0,0,0,4.368571E-06
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_457.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_457.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_457.jpg,0,0,0,2.015487E-06
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_524.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_524.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_524.jpg,0,0.1834277,0,0.07842882
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_591.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_591.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_591.jpg,0,0.420056,0,0.378749
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_659.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_659.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_659.jpg,0,0.3699381,0,0.6805001
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_728.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_728.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_728.jpg,0,0.1334223,0,0.9211945
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_795.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_795.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_795.jpg,0,0.1930455,0,1.003642
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_864.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_864.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_864.jpg,0,0.3791114,0,1.223947
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_32_933.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_32_933.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_32_933.jpg,0,0.1412955,0,1.420477
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_001.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_001.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_001.jpg,0,0,0,1.459522
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_070.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_070.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_070.jpg,-0.15,0.1957204,0,1.56317
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_139.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_139.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_139.jpg,-0.3,0.1187865,0,1.632516
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_208.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_208.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_208.jpg,-0.3776643,0,0,1.659444
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_276.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_276.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_276.jpg,-0.1933062,0,0,1.651281
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_343.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_343.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_343.jpg,-0.2338668,0,0,1.640819
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_414.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_414.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_414.jpg,-0.4338668,0,0,1.621553
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_483.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_483.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_483.jpg,-0.4541975,0,0,1.608088
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_551.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_551.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_551.jpg,-0.2185885,0,0,1.598224
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_619.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_619.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_619.jpg,-0.036794,0,0,1.588591
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_689.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_689.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_689.jpg,0,0,0,1.575528
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_758.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_758.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_758.jpg,-0.15,0,0,1.564681
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_825.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_825.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_825.jpg,-0.3,0,0,1.551838
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_893.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_893.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_893.jpg,-0.3531345,0,0,1.535656
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_33_961.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_33_961.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_33_961.jpg,-0.1742875,0,0,1.527928
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_030.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_030.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_030.jpg,0,0,0,1.515182
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_098.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_098.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_098.jpg,0,0,0,1.506031
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_167.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_167.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_167.jpg,0,0,0,1.496951
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_234.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_234.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_234.jpg,0,0.1716813,0,1.582052
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_302.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_302.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_302.jpg,0,0.357176,0,1.757954
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_373.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_373.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_373.jpg,0,0.5939536,0,2.238469
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_440.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_440.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_440.jpg,0,0.7781636,0,2.736012
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_509.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_509.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_509.jpg,0,1,0,3.601858
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_578.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_578.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_578.jpg,0,1,0,4.305677
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_645.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_645.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_645.jpg,0,1,0,5.004618
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_713.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_713.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_713.jpg,0,1,0,5.930326
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_781.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_781.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_781.jpg,0,1,0,6.619902
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_848.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_848.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_848.jpg,-0.2,1,0,7.524145
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_916.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_916.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_916.jpg,-0.35,1,0,8.183065
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_34_985.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_34_985.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_34_985.jpg,-0.5000001,1,0,8.824031
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_053.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_053.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_053.jpg,-0.6389562,1,0,9.649506
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_123.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_123.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_123.jpg,-0.4608926,1,0,10.3172
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_193.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_193.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_193.jpg,-0.2183834,1,0,11.2108
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_260.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_260.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_260.jpg,-0.03895932,1,0,11.69855
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_329.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_329.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_329.jpg,0,1,0,12.52038
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_398.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_398.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_398.jpg,0,1,0,13.50651
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_468.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_468.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_468.jpg,0,1,0,14.34307
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_536.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_536.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_536.jpg,0,1,0,14.72922
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_603.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_603.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_603.jpg,0,1,0,15.62407
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_673.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_673.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_673.jpg,-0.2,1,0,16.4449
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_742.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_742.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_742.jpg,-0.35,1,0,16.81464
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_809.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_809.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_809.jpg,-0.4139464,1,0,17.58867
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_876.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_876.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_876.jpg,-0.2351777,1,0,18.38936
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_35_944.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_35_944.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_35_944.jpg,-0.05406587,1,0,18.84418
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_014.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_014.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_014.jpg,0,1,0,19.66339
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_082.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_082.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_082.jpg,0,1,0,20.38259
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_149.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_149.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_149.jpg,-0.15,1,0,21.16899
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_217.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_217.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_217.jpg,-0.3,1,0,21.67367
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_287.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_287.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_287.jpg,-0.4670167,1,0,22.239
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_356.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_356.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_356.jpg,-0.2290917,1,0,22.99765
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_423.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_423.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_423.jpg,-0.2660481,1,0,23.57207
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_493.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_493.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_493.jpg,-0.4660482,1,0,24.30293
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_563.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_563.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_563.jpg,-0.6023696,1,0,24.78811
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_631.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_631.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_631.jpg,-0.3575232,1,0,25.53011
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_699.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_699.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_699.jpg,-0.1822745,1,0,26.11493
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_769.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_769.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_769.jpg,0,1,0,26.85763
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_835.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_835.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_835.jpg,0,1,0,27.4148
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_904.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_904.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_904.jpg,0,1,0,27.97317
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_36_973.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_36_973.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_36_973.jpg,0,1,0,28.71488
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_042.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_042.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_042.jpg,0,1,0,29.26794
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_111.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_111.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_111.jpg,0,1,0,29.9993
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_181.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_181.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_181.jpg,0,1,0,30.18975
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_249.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_249.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_249.jpg,0,1,0,30.19093
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_315.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_315.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_315.jpg,0,1,0,30.1904
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_382.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_382.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_382.jpg,0,1,0,30.19032
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_450.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_450.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_450.jpg,0,1,0,30.19028
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_516.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_516.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_516.jpg,0,1,0,30.19029
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_586.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_586.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_586.jpg,0,1,0,30.19029
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_656.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_656.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_656.jpg,-0.15,1,0,30.1842
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_723.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_723.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_723.jpg,-0.3,1,0,30.16924
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_792.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_792.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_792.jpg,-0.3938931,1,0,30.16355
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_860.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_860.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_860.jpg,-0.2129934,1,0,30.1911
C:\Users\forme\Desktop\docs\IMG\center_2017_04_14_10_51_37_929.jpg,C:\Users\forme\Desktop\docs\IMG\left_2017_04_14_10_51_37_929.jpg,C:\Users\forme\Desktop\docs\IMG\right_2017_04_14_10_51_37_929.jpg,0,1,0,30.18686
